timestamp,engagement_rate,content_type,is_sponsored,sentiment_score
2024-03-20 17:00:00,1.093,review,True,0.684
2024-03-20 18:00:00,2.0,review,True,0.82
2024-03-20 19:00:00,,cute_moment,True,0.592
2024-03-20 20:00:00,1.241,behind_scenes,True,0.987
2024-03-20 21:00:00,1.175,behind_scenes,False,0.808
2024-03-20 22:00:00,1.289,behind_scenes,False,0.604
2024-03-20 23:00:00,1.187,behind_scenes,False,0.688
2024-03-21 00:00:00,1.486,cute_moment,False,0.555
2024-03-21 01:00:00,,daily_life,True,0.498
2024-03-21 02:00:00,1.34,review,True,0.434
2024-03-21 03:00:00,,review,True,1.0
2024-03-21 04:00:00,1.087,product_showcase,False,0.862
2024-03-21 05:00:00,1.181,cute_moment,True,0.96
2024-03-21 06:00:00,1.459,review,False,0.67
2024-03-21 07:00:00,1.202,cute_moment,False,0.483
2024-03-21 08:00:00,1.139,cute_moment,False,0.883
2024-03-21 09:00:00,1.112,behind_scenes,True,0.2
2024-03-21 10:00:00,,product_showcase,True,0.607
2024-03-21 11:00:00,1.15,cute_moment,True,0.853
2024-03-21 12:00:00,1.177,review,False,0.248
2024-03-21 13:00:00,1.196,review,True,0.827
2024-03-21 14:00:00,1.073,product_showcase,True,0.643
2024-03-21 15:00:00,1.455,cute_moment,True,0.787
2024-03-21 16:00:00,1.243,behind_scenes,False,0.649
2024-03-21 17:00:00,1.209,product_showcase,False,0.308
2024-03-21 18:00:00,1.046,cute_moment,True,0.929
2024-03-21 19:00:00,1.195,product_showcase,False,0.554
2024-03-21 20:00:00,1.182,behind_scenes,False,0.716
2024-03-21 21:00:00,1.269,daily_life,True,0.935
2024-03-21 22:00:00,1.155,daily_life,False,0.929
2024-03-21 23:00:00,1.256,daily_life,False,0.434
2024-03-22 00:00:00,1.165,behind_scenes,False,1.0
2024-03-22 01:00:00,1.233,behind_scenes,False,0.443
2024-03-22 02:00:00,1.175,product_showcase,False,0.921
2024-03-22 03:00:00,1.175,review,False,0.847
2024-03-22 04:00:00,1.137,behind_scenes,False,0.989
2024-03-22 05:00:00,1.219,behind_scenes,False,1.0
2024-03-22 06:00:00,1.333,daily_life,False,0.346
2024-03-22 07:00:00,1.11,daily_life,True,0.661
2024-03-22 08:00:00,1.175,daily_life,True,0.725
2024-03-22 09:00:00,1.199,review,False,0.641
2024-03-22 10:00:00,1.192,daily_life,True,0.443
2024-03-22 11:00:00,1.101,daily_life,False,0.921
2024-03-22 12:00:00,1.464,review,True,0.591
2024-03-22 13:00:00,1.13,daily_life,False,0.694
2024-03-22 14:00:00,1.106,product_showcase,True,0.452
2024-03-22 15:00:00,1.173,product_showcase,True,0.695
2024-03-22 16:00:00,1.013,cute_moment,False,0.518
2024-03-22 17:00:00,1.166,product_showcase,True,0.774
2024-03-22 18:00:00,1.158,review,True,0.945
2024-03-22 19:00:00,1.152,daily_life,True,0.691
2024-03-22 20:00:00,1.119,cute_moment,True,0.917
2024-03-22 21:00:00,1.215,behind_scenes,False,1.0
2024-03-22 22:00:00,1.13,behind_scenes,False,0.839
2024-03-22 23:00:00,1.132,product_showcase,False,0.822
2024-03-23 00:00:00,1.256,cute_moment,True,0.993
2024-03-23 01:00:00,1.167,behind_scenes,True,0.853
2024-03-23 02:00:00,1.142,behind_scenes,True,0.881
2024-03-23 03:00:00,1.328,behind_scenes,False,0.49
2024-03-23 04:00:00,1.132,product_showcase,True,0.703
2024-03-23 05:00:00,1.147,product_showcase,True,0.495
2024-03-23 06:00:00,1.163,cute_moment,False,0.665
2024-03-23 07:00:00,1.239,product_showcase,False,0.932
2024-03-23 08:00:00,1.147,product_showcase,False,0.862
2024-03-23 09:00:00,1.202,review,False,0.397
2024-03-23 10:00:00,1.213,product_showcase,True,0.609
2024-03-23 11:00:00,1.178,cute_moment,True,0.581
2024-03-23 12:00:00,1.214,product_showcase,False,0.556
2024-03-23 13:00:00,1.291,product_showcase,False,0.432
2024-03-23 14:00:00,1.209,review,False,0.955
2024-03-23 15:00:00,1.204,cute_moment,True,0.644
2024-03-23 16:00:00,1.171,behind_scenes,False,0.775
2024-03-23 17:00:00,1.206,review,True,0.353
2024-03-23 18:00:00,1.098,product_showcase,True,0.526
2024-03-23 19:00:00,1.075,daily_life,False,0.531
2024-03-23 20:00:00,1.192,review,True,0.652
2024-03-23 21:00:00,1.115,review,True,0.688
2024-03-23 22:00:00,1.151,cute_moment,True,0.448
2024-03-23 23:00:00,1.051,behind_scenes,False,0.53
2024-03-24 00:00:00,,behind_scenes,False,0.837
2024-03-24 01:00:00,1.13,behind_scenes,False,0.58
2024-03-24 02:00:00,1.167,review,False,0.813
2024-03-24 03:00:00,1.13,daily_life,True,0.563
2024-03-24 04:00:00,,cute_moment,False,0.988
2024-03-24 05:00:00,1.251,daily_life,False,0.832
2024-03-24 06:00:00,1.153,behind_scenes,False,0.761
2024-03-24 07:00:00,1.249,review,False,0.661
2024-03-24 08:00:00,1.206,behind_scenes,True,0.681
2024-03-24 09:00:00,1.239,daily_life,False,0.683
2024-03-24 10:00:00,1.296,behind_scenes,True,0.758
2024-03-24 11:00:00,1.303,product_showcase,False,0.794
2024-03-24 12:00:00,1.458,cute_moment,True,0.998
2024-03-24 13:00:00,1.19,daily_life,True,0.828
2024-03-24 14:00:00,1.198,product_showcase,False,0.705
2024-03-24 15:00:00,1.344,behind_scenes,False,0.57
2024-03-24 16:00:00,1.2,cute_moment,False,0.617
2024-03-24 17:00:00,1.132,cute_moment,True,0.359
2024-03-24 18:00:00,1.743,cute_moment,False,0.951
2024-03-24 19:00:00,1.271,review,False,0.68
2024-03-24 20:00:00,1.326,cute_moment,True,0.466
2024-03-24 21:00:00,1.341,product_showcase,True,0.783
2024-03-24 22:00:00,1.13,daily_life,True,0.662
2024-03-24 23:00:00,,product_showcase,True,0.769
2024-03-25 00:00:00,1.196,behind_scenes,False,0.316
2024-03-25 01:00:00,1.397,review,True,0.533
2024-03-25 02:00:00,1.167,review,True,0.935
2024-03-25 03:00:00,1.275,behind_scenes,False,0.623
2024-03-25 04:00:00,1.147,daily_life,True,0.858
2024-03-25 05:00:00,1.181,review,True,0.652
2024-03-25 06:00:00,1.163,behind_scenes,False,0.673
2024-03-25 07:00:00,1.33,behind_scenes,True,0.568
2024-03-25 08:00:00,1.411,behind_scenes,False,0.927
2024-03-25 09:00:00,1.251,behind_scenes,False,0.521
2024-03-25 10:00:00,1.105,cute_moment,True,0.212
2024-03-25 11:00:00,1.107,daily_life,True,0.599
2024-03-25 12:00:00,,behind_scenes,True,0.614
2024-03-25 13:00:00,1.198,cute_moment,False,0.711
2024-03-25 14:00:00,1.146,cute_moment,True,0.561
2024-03-25 15:00:00,,product_showcase,True,0.924
2024-03-25 16:00:00,1.14,behind_scenes,False,0.843
2024-03-25 17:00:00,1.13,cute_moment,True,0.701
2024-03-25 18:00:00,1.075,product_showcase,False,0.717
2024-03-25 19:00:00,1.076,product_showcase,True,0.727
2024-03-25 20:00:00,1.052,behind_scenes,True,1.0
2024-03-25 21:00:00,1.259,review,True,0.647
2024-03-25 22:00:00,1.261,cute_moment,True,0.798
2024-03-25 23:00:00,1.449,review,True,0.57
2024-03-26 00:00:00,1.171,product_showcase,True,0.741
2024-03-26 01:00:00,1.199,review,True,0.962
2024-03-26 02:00:00,1.182,review,False,0.84
2024-03-26 03:00:00,1.196,behind_scenes,False,1.0
2024-03-26 04:00:00,1.202,product_showcase,True,0.833
2024-03-26 05:00:00,1.115,daily_life,True,0.797
2024-03-26 06:00:00,1.197,cute_moment,True,0.694
2024-03-26 07:00:00,1.199,behind_scenes,True,0.61
2024-03-26 08:00:00,1.203,behind_scenes,True,0.929
2024-03-26 09:00:00,,daily_life,False,0.662
2024-03-26 10:00:00,1.162,behind_scenes,False,0.63
2024-03-26 11:00:00,1.253,product_showcase,False,0.82
2024-03-26 12:00:00,1.238,behind_scenes,False,0.606
2024-03-26 13:00:00,1.199,behind_scenes,True,0.774
2024-03-26 14:00:00,1.388,daily_life,False,1.0
2024-03-26 15:00:00,1.266,cute_moment,False,0.739
2024-03-26 16:00:00,1.264,cute_moment,True,0.104
2024-03-26 17:00:00,1.13,review,True,0.947
2024-03-26 18:00:00,1.183,product_showcase,False,0.63
2024-03-26 19:00:00,1.102,daily_life,True,0.601
2024-03-26 20:00:00,1.13,cute_moment,False,0.548
2024-03-26 21:00:00,1.185,daily_life,False,0.83
2024-03-26 22:00:00,1.273,review,False,0.517
2024-03-26 23:00:00,1.198,cute_moment,True,0.706
2024-03-27 00:00:00,1.145,daily_life,False,1.0
2024-03-27 01:00:00,1.201,product_showcase,True,0.617
2024-03-27 02:00:00,1.494,product_showcase,True,0.582
2024-03-27 03:00:00,1.187,review,True,0.643
2024-03-27 04:00:00,1.152,cute_moment,True,0.389
2024-03-27 05:00:00,1.154,cute_moment,True,0.759
2024-03-27 06:00:00,1.189,product_showcase,True,0.929
2024-03-27 07:00:00,1.163,review,False,0.57
2024-03-27 08:00:00,1.166,behind_scenes,False,0.489
2024-03-27 09:00:00,1.191,product_showcase,True,0.712
2024-03-27 10:00:00,1.232,product_showcase,False,0.659
2024-03-27 11:00:00,1.195,daily_life,True,0.614
2024-03-27 12:00:00,1.155,review,False,0.855
2024-03-27 13:00:00,1.127,behind_scenes,True,0.746
2024-03-27 14:00:00,1.212,review,False,0.547
2024-03-27 15:00:00,1.16,review,True,0.857
2024-03-27 16:00:00,1.139,product_showcase,True,0.516
2024-03-27 17:00:00,1.114,product_showcase,False,0.748
2024-03-27 18:00:00,1.583,product_showcase,True,1.0
2024-03-27 19:00:00,2.462,daily_life,False,0.627
2024-03-27 20:00:00,1.177,behind_scenes,True,1.0
2024-03-27 21:00:00,1.518,behind_scenes,False,0.867
2024-03-27 22:00:00,1.273,review,True,0.289
2024-03-27 23:00:00,1.184,product_showcase,True,0.696
2024-03-28 00:00:00,1.163,review,False,0.439
2024-03-28 01:00:00,1.124,product_showcase,False,0.911
2024-03-28 02:00:00,,review,True,0.801
2024-03-28 03:00:00,1.163,review,True,0.911
2024-03-28 04:00:00,1.155,daily_life,True,1.0
2024-03-28 05:00:00,1.244,daily_life,False,0.659
2024-03-28 06:00:00,1.151,review,False,0.631
2024-03-28 07:00:00,1.151,product_showcase,True,0.72
2024-03-28 08:00:00,1.153,review,True,0.467
2024-03-28 09:00:00,1.264,product_showcase,True,0.748
2024-03-28 10:00:00,1.377,cute_moment,True,0.676
2024-03-28 11:00:00,,behind_scenes,True,1.0
2024-03-28 12:00:00,1.144,review,False,0.753
2024-03-28 13:00:00,1.262,cute_moment,False,0.669
2024-03-28 14:00:00,,review,False,0.932
2024-03-28 15:00:00,1.127,daily_life,False,0.608
2024-03-28 16:00:00,1.346,behind_scenes,False,0.613
2024-03-28 17:00:00,,review,True,0.899
2024-03-28 18:00:00,1.202,daily_life,True,0.55
2024-03-28 19:00:00,1.113,daily_life,True,0.845
2024-03-28 20:00:00,1.24,cute_moment,True,0.473
2024-03-28 21:00:00,1.283,daily_life,True,0.885
2024-03-28 22:00:00,1.263,cute_moment,True,0.986
2024-03-28 23:00:00,1.243,product_showcase,False,0.759
2024-03-29 00:00:00,1.192,product_showcase,False,1.0
2024-03-29 01:00:00,1.357,product_showcase,False,0.447
2024-03-29 02:00:00,1.104,product_showcase,True,0.438
2024-03-29 03:00:00,1.228,review,True,0.232
2024-03-29 04:00:00,1.248,cute_moment,False,0.754
2024-03-29 05:00:00,1.266,product_showcase,True,0.701
2024-03-29 06:00:00,,daily_life,True,0.456
2024-03-29 07:00:00,1.118,cute_moment,True,1.0
2024-03-29 08:00:00,1.089,review,True,0.617
2024-03-29 09:00:00,1.159,product_showcase,True,0.709
2024-03-29 10:00:00,1.168,cute_moment,True,0.507
2024-03-29 11:00:00,1.24,behind_scenes,False,0.652
2024-03-29 12:00:00,1.184,product_showcase,True,0.296
2024-03-29 13:00:00,1.115,cute_moment,True,0.646
2024-03-29 14:00:00,1.291,product_showcase,False,0.802
2024-03-29 15:00:00,1.133,behind_scenes,True,0.743
2024-03-29 16:00:00,1.207,daily_life,False,0.759
2024-03-29 17:00:00,1.185,daily_life,True,0.666
2024-03-29 18:00:00,1.213,behind_scenes,True,0.792
2024-03-29 19:00:00,1.187,cute_moment,True,0.551
2024-03-29 20:00:00,1.184,review,True,0.5
2024-03-29 21:00:00,1.135,product_showcase,True,0.69
2024-03-29 22:00:00,1.178,review,False,0.683
2024-03-29 23:00:00,1.127,product_showcase,True,0.722
2024-03-30 00:00:00,1.098,review,False,1.0
2024-03-30 01:00:00,1.12,product_showcase,False,0.666
2024-03-30 02:00:00,1.329,daily_life,False,0.871
2024-03-30 03:00:00,1.329,product_showcase,True,0.726
2024-03-30 04:00:00,1.158,product_showcase,True,0.755
2024-03-30 05:00:00,1.152,behind_scenes,False,0.344
2024-03-30 06:00:00,1.187,behind_scenes,False,0.7
2024-03-30 07:00:00,1.165,product_showcase,False,1.0
2024-03-30 08:00:00,1.241,product_showcase,True,0.689
2024-03-30 09:00:00,1.1,cute_moment,False,0.472
2024-03-30 10:00:00,1.284,daily_life,False,0.68
2024-03-30 11:00:00,1.203,product_showcase,False,0.095
2024-03-30 12:00:00,1.112,product_showcase,False,0.669
2024-03-30 13:00:00,1.329,daily_life,True,0.666
2024-03-30 14:00:00,1.25,cute_moment,False,0.487
2024-03-30 15:00:00,1.088,behind_scenes,False,0.878
2024-03-30 16:00:00,1.119,behind_scenes,False,0.586
2024-03-30 17:00:00,1.205,daily_life,True,0.401
2024-03-30 18:00:00,1.267,product_showcase,True,0.918
2024-03-30 19:00:00,1.332,behind_scenes,True,0.872
2024-03-30 20:00:00,1.177,product_showcase,True,1.0
2024-03-30 21:00:00,1.258,review,False,0.434
2024-03-30 22:00:00,1.133,product_showcase,True,0.805
2024-03-30 23:00:00,1.166,behind_scenes,True,0.748
2024-03-31 00:00:00,1.228,product_showcase,False,0.827
2024-03-31 01:00:00,1.279,product_showcase,False,0.815
2024-03-31 02:00:00,1.131,cute_moment,True,0.926
2024-03-31 03:00:00,1.161,cute_moment,False,0.71
2024-03-31 04:00:00,1.115,product_showcase,False,0.799
2024-03-31 05:00:00,1.187,daily_life,False,0.876
2024-03-31 06:00:00,1.186,daily_life,True,0.747
2024-03-31 07:00:00,1.219,daily_life,True,0.714
2024-03-31 08:00:00,1.219,daily_life,False,0.703
2024-03-31 09:00:00,1.145,behind_scenes,True,0.66
2024-03-31 10:00:00,1.179,daily_life,False,0.609
2024-03-31 11:00:00,1.175,behind_scenes,True,0.744
2024-03-31 12:00:00,1.196,daily_life,True,0.998
2024-03-31 13:00:00,1.178,product_showcase,True,0.54
2024-03-31 14:00:00,,daily_life,False,0.43
2024-03-31 15:00:00,1.098,product_showcase,False,0.671
2024-03-31 16:00:00,1.416,product_showcase,False,0.559
2024-03-31 17:00:00,1.114,cute_moment,False,0.699
2024-03-31 18:00:00,1.102,review,True,0.533
2024-03-31 19:00:00,1.17,review,True,0.712
2024-03-31 20:00:00,1.138,product_showcase,True,0.868
2024-03-31 21:00:00,1.208,review,True,0.676
2024-03-31 22:00:00,1.184,review,False,0.615
2024-03-31 23:00:00,1.127,daily_life,False,0.673
2024-04-01 00:00:00,1.659,review,False,1.0
2024-04-01 01:00:00,,review,False,0.736
2024-04-01 02:00:00,1.287,review,True,0.564
2024-04-01 03:00:00,1.207,cute_moment,True,0.392
2024-04-01 04:00:00,1.227,review,True,0.725
2024-04-01 05:00:00,1.211,daily_life,False,0.752
2024-04-01 06:00:00,1.248,behind_scenes,True,0.701
2024-04-01 07:00:00,1.184,cute_moment,False,0.632
2024-04-01 08:00:00,1.143,daily_life,False,0.731
2024-04-01 09:00:00,1.23,product_showcase,True,0.627
2024-04-01 10:00:00,1.172,daily_life,True,0.602
2024-04-01 11:00:00,1.131,behind_scenes,False,0.729
2024-04-01 12:00:00,1.188,cute_moment,False,0.758
2024-04-01 13:00:00,1.217,behind_scenes,False,0.726
2024-04-01 14:00:00,1.322,product_showcase,True,0.738
2024-04-01 15:00:00,1.106,product_showcase,False,0.938
2024-04-01 16:00:00,1.094,product_showcase,False,0.867
2024-04-01 17:00:00,1.256,daily_life,True,0.639
2024-04-01 18:00:00,1.135,daily_life,False,0.811
2024-04-01 19:00:00,1.282,review,True,0.703
2024-04-01 20:00:00,1.373,product_showcase,True,0.577
2024-04-01 21:00:00,1.18,behind_scenes,False,0.978
2024-04-01 22:00:00,1.095,product_showcase,True,0.523
2024-04-01 23:00:00,1.223,cute_moment,True,1.0
2024-04-02 00:00:00,1.196,daily_life,False,0.539
2024-04-02 01:00:00,1.188,product_showcase,True,0.241
2024-04-02 02:00:00,1.207,review,False,0.767
2024-04-02 03:00:00,1.185,product_showcase,True,0.796
2024-04-02 04:00:00,1.17,review,True,0.633
2024-04-02 05:00:00,1.156,daily_life,False,0.593
2024-04-02 06:00:00,1.258,daily_life,True,0.567
2024-04-02 07:00:00,1.208,review,True,0.387
2024-04-02 08:00:00,1.131,cute_moment,False,0.921
2024-04-02 09:00:00,1.221,daily_life,True,0.854
2024-04-02 10:00:00,1.172,review,False,0.815
2024-04-02 11:00:00,1.143,daily_life,False,0.684
2024-04-02 12:00:00,1.179,product_showcase,False,0.41
2024-04-02 13:00:00,1.235,behind_scenes,True,1.0
2024-04-02 14:00:00,1.178,cute_moment,False,1.0
2024-04-02 15:00:00,1.259,behind_scenes,False,0.733
2024-04-02 16:00:00,1.206,cute_moment,False,0.224
2024-04-02 17:00:00,1.212,product_showcase,False,0.479
2024-04-02 18:00:00,1.066,review,False,0.549
2024-04-02 19:00:00,1.307,review,False,0.547
2024-04-02 20:00:00,1.914,review,False,1.0
2024-04-02 21:00:00,1.126,product_showcase,True,0.671
2024-04-02 22:00:00,,behind_scenes,False,0.617
2024-04-02 23:00:00,1.146,daily_life,True,0.419
2024-04-03 00:00:00,1.349,review,False,0.937
2024-04-03 01:00:00,1.102,daily_life,True,0.567
2024-04-03 02:00:00,1.278,behind_scenes,False,0.536
2024-04-03 03:00:00,1.201,daily_life,False,0.731
2024-04-03 04:00:00,1.203,daily_life,True,0.752
2024-04-03 05:00:00,1.213,daily_life,True,0.709
2024-04-03 06:00:00,1.215,product_showcase,False,0.619
2024-04-03 07:00:00,1.145,behind_scenes,False,0.482
2024-04-03 08:00:00,1.209,daily_life,False,0.849
2024-04-03 09:00:00,1.192,review,False,0.481
2024-04-03 10:00:00,1.133,review,True,0.891
2024-04-03 11:00:00,1.415,behind_scenes,False,0.507
2024-04-03 12:00:00,1.134,product_showcase,False,0.418
2024-04-03 13:00:00,1.215,daily_life,True,0.648
2024-04-03 14:00:00,1.333,product_showcase,True,0.78
2024-04-03 15:00:00,1.321,behind_scenes,True,0.971
2024-04-03 16:00:00,1.146,cute_moment,True,0.246
2024-04-03 17:00:00,1.126,review,False,0.503
2024-04-03 18:00:00,1.143,daily_life,False,0.615
2024-04-03 19:00:00,,daily_life,True,0.893
2024-04-03 20:00:00,1.427,behind_scenes,True,1.0
2024-04-03 21:00:00,1.209,behind_scenes,True,0.658
2024-04-03 22:00:00,1.387,product_showcase,True,0.567
2024-04-03 23:00:00,1.189,review,False,0.509
2024-04-04 00:00:00,1.103,product_showcase,True,0.379
2024-04-04 01:00:00,1.157,behind_scenes,False,0.698
2024-04-04 02:00:00,1.496,review,False,0.739
2024-04-04 03:00:00,1.207,behind_scenes,False,0.969
2024-04-04 04:00:00,1.151,product_showcase,True,0.427
2024-04-04 05:00:00,1.165,product_showcase,False,0.421
2024-04-04 06:00:00,1.136,product_showcase,True,0.537
2024-04-04 07:00:00,1.286,cute_moment,True,1.0
2024-04-04 08:00:00,1.186,product_showcase,True,0.461
2024-04-04 09:00:00,1.124,daily_life,True,0.47
2024-04-04 10:00:00,,product_showcase,True,0.48
2024-04-04 11:00:00,1.15,behind_scenes,True,0.345
2024-04-04 12:00:00,1.211,product_showcase,False,0.406
2024-04-04 13:00:00,1.15,behind_scenes,False,0.62
2024-04-04 14:00:00,1.206,behind_scenes,True,0.823
2024-04-04 15:00:00,1.181,review,True,0.757
2024-04-04 16:00:00,1.356,cute_moment,True,1.0
2024-04-04 17:00:00,1.18,behind_scenes,False,0.675
2024-04-04 18:00:00,1.257,behind_scenes,True,0.321
2024-04-04 19:00:00,1.316,daily_life,False,0.496
2024-04-04 20:00:00,1.2,product_showcase,False,0.942
2024-04-04 21:00:00,1.348,cute_moment,False,0.538
2024-04-04 22:00:00,1.167,cute_moment,False,0.532
2024-04-04 23:00:00,1.157,review,False,0.629
2024-04-05 00:00:00,1.378,behind_scenes,False,0.746
2024-04-05 01:00:00,,behind_scenes,True,0.704
2024-04-05 02:00:00,1.213,daily_life,True,0.936
2024-04-05 03:00:00,,cute_moment,False,0.817
2024-04-05 04:00:00,,product_showcase,True,0.986
2024-04-05 05:00:00,1.158,review,False,0.983
2024-04-05 06:00:00,1.188,review,False,0.513
2024-04-05 07:00:00,,review,True,0.876
2024-04-05 08:00:00,1.319,review,True,1.0
2024-04-05 09:00:00,1.219,cute_moment,False,0.821
2024-04-05 10:00:00,1.106,behind_scenes,False,0.453
2024-04-05 11:00:00,1.162,cute_moment,False,0.701
2024-04-05 12:00:00,1.14,product_showcase,False,0.67
2024-04-05 13:00:00,1.277,review,True,0.562
2024-04-05 14:00:00,1.232,cute_moment,True,0.701
2024-04-05 15:00:00,1.165,product_showcase,False,1.0
2024-04-05 16:00:00,1.231,daily_life,True,1.0
2024-04-05 17:00:00,1.091,review,True,0.564
2024-04-05 18:00:00,1.143,behind_scenes,True,0.588
2024-04-05 19:00:00,1.4,behind_scenes,True,0.492
2024-04-05 20:00:00,1.174,behind_scenes,False,0.745
2024-04-05 21:00:00,1.269,product_showcase,True,0.737
2024-04-05 22:00:00,1.246,cute_moment,False,0.643
2024-04-05 23:00:00,1.211,review,True,0.797
2024-04-06 00:00:00,1.072,review,False,0.635
2024-04-06 01:00:00,1.08,review,True,0.829
2024-04-06 02:00:00,1.139,review,False,0.905
2024-04-06 03:00:00,1.233,daily_life,False,0.516
2024-04-06 04:00:00,1.21,review,False,0.49
2024-04-06 05:00:00,1.187,daily_life,True,1.0
2024-04-06 06:00:00,1.19,cute_moment,False,0.0
2024-04-06 07:00:00,1.108,behind_scenes,True,0.444
2024-04-06 08:00:00,,daily_life,True,0.638
2024-04-06 09:00:00,1.177,behind_scenes,True,0.232
2024-04-06 10:00:00,1.194,behind_scenes,False,0.489
2024-04-06 11:00:00,1.206,product_showcase,True,0.557
2024-04-06 12:00:00,1.143,daily_life,False,0.877
2024-04-06 13:00:00,1.095,review,True,0.773
2024-04-06 14:00:00,1.333,product_showcase,False,0.551
2024-04-06 15:00:00,1.421,review,False,0.619
2024-04-06 16:00:00,1.279,behind_scenes,True,0.525
2024-04-06 17:00:00,1.108,product_showcase,False,0.547
2024-04-06 18:00:00,1.14,review,True,0.58
2024-04-06 19:00:00,1.131,review,False,0.618
2024-04-06 20:00:00,1.18,cute_moment,True,0.877
2024-04-06 21:00:00,1.226,product_showcase,False,0.77
2024-04-06 22:00:00,1.311,product_showcase,False,0.827
2024-04-06 23:00:00,1.168,behind_scenes,True,1.0
2024-04-07 00:00:00,,behind_scenes,True,0.661
2024-04-07 01:00:00,1.151,product_showcase,False,0.447
2024-04-07 02:00:00,1.155,cute_moment,False,0.454
2024-04-07 03:00:00,1.204,cute_moment,True,0.602
2024-04-07 04:00:00,1.279,behind_scenes,False,0.651
2024-04-07 05:00:00,1.182,daily_life,True,0.388
2024-04-07 06:00:00,1.189,review,False,0.541
2024-04-07 07:00:00,1.144,behind_scenes,True,0.754
2024-04-07 08:00:00,1.131,cute_moment,True,0.779
2024-04-07 09:00:00,1.21,product_showcase,False,0.253
2024-04-07 10:00:00,1.188,cute_moment,False,0.342
2024-04-07 11:00:00,1.267,product_showcase,True,0.777
2024-04-07 12:00:00,1.159,behind_scenes,False,0.407
2024-04-07 13:00:00,1.101,review,False,0.886
2024-04-07 14:00:00,1.23,review,True,0.771
2024-04-07 15:00:00,1.312,behind_scenes,True,0.688
2024-04-07 16:00:00,2.857,review,True,0.647
2024-04-07 17:00:00,1.094,review,True,0.49
2024-04-07 18:00:00,1.265,daily_life,False,0.846
2024-04-07 19:00:00,1.24,daily_life,True,1.0
2024-04-07 20:00:00,1.091,daily_life,False,0.754
2024-04-07 21:00:00,1.169,product_showcase,True,0.668
2024-04-07 22:00:00,1.2,daily_life,False,0.943
2024-04-07 23:00:00,1.205,behind_scenes,True,0.711
2024-04-08 00:00:00,1.135,daily_life,True,0.59
2024-04-08 01:00:00,1.329,behind_scenes,True,0.999
2024-04-08 02:00:00,1.127,daily_life,False,0.546
2024-04-08 03:00:00,1.183,review,True,0.769
2024-04-08 04:00:00,1.194,daily_life,True,0.725
2024-04-08 05:00:00,1.186,behind_scenes,True,0.796
2024-04-08 06:00:00,1.284,behind_scenes,True,0.611
2024-04-08 07:00:00,1.191,behind_scenes,False,0.96
2024-04-08 08:00:00,1.32,daily_life,False,0.632
2024-04-08 09:00:00,,product_showcase,False,0.498
2024-04-08 10:00:00,1.26,behind_scenes,False,0.898
2024-04-08 11:00:00,1.148,product_showcase,False,0.76
2024-04-08 12:00:00,1.272,daily_life,True,0.568
2024-04-08 13:00:00,1.094,product_showcase,True,0.411
2024-04-08 14:00:00,1.204,product_showcase,False,0.199
2024-04-08 15:00:00,1.444,behind_scenes,True,0.814
2024-04-08 16:00:00,1.453,daily_life,False,0.887
2024-04-08 17:00:00,1.018,behind_scenes,True,0.8
2024-04-08 18:00:00,1.155,review,True,0.817
2024-04-08 19:00:00,1.196,cute_moment,True,0.525
2024-04-08 20:00:00,1.257,product_showcase,False,0.835
2024-04-08 21:00:00,1.126,daily_life,False,0.867
2024-04-08 22:00:00,1.105,product_showcase,True,0.798
2024-04-08 23:00:00,1.1,daily_life,True,0.741
2024-04-09 00:00:00,1.209,behind_scenes,True,0.552
2024-04-09 01:00:00,1.285,cute_moment,True,1.0
2024-04-09 02:00:00,1.2,cute_moment,True,0.699
2024-04-09 03:00:00,1.184,cute_moment,False,0.584
2024-04-09 04:00:00,1.186,cute_moment,True,0.393
2024-04-09 05:00:00,1.228,product_showcase,False,0.537
2024-04-09 06:00:00,1.209,daily_life,False,0.853
2024-04-09 07:00:00,1.155,review,True,0.528
2024-04-09 08:00:00,1.193,daily_life,True,0.556
2024-04-09 09:00:00,1.206,product_showcase,True,0.45
2024-04-09 10:00:00,,behind_scenes,False,0.738
2024-04-09 11:00:00,1.182,review,False,1.0
2024-04-09 12:00:00,1.158,review,False,0.763
2024-04-09 13:00:00,1.111,review,False,0.775
2024-04-09 14:00:00,1.591,product_showcase,True,0.731
2024-04-09 15:00:00,1.156,cute_moment,True,0.571
2024-04-09 16:00:00,1.386,cute_moment,False,0.609
2024-04-09 17:00:00,1.193,cute_moment,True,0.619
2024-04-09 18:00:00,1.309,daily_life,True,1.0
2024-04-09 19:00:00,1.4,cute_moment,False,0.653
2024-04-09 20:00:00,1.281,review,False,0.502
2024-04-09 21:00:00,1.235,cute_moment,True,0.605
2024-04-09 22:00:00,1.181,review,False,1.0
2024-04-09 23:00:00,1.219,review,False,0.432
2024-04-10 00:00:00,1.141,daily_life,False,0.321
2024-04-10 01:00:00,1.146,cute_moment,False,0.767
2024-04-10 02:00:00,1.273,behind_scenes,True,0.851
2024-04-10 03:00:00,1.247,cute_moment,False,0.609
2024-04-10 04:00:00,1.148,behind_scenes,False,1.0
2024-04-10 05:00:00,1.101,daily_life,False,0.546
2024-04-10 06:00:00,1.246,product_showcase,True,0.859
2024-04-10 07:00:00,1.175,daily_life,False,0.627
2024-04-10 08:00:00,1.182,daily_life,False,0.747
2024-04-10 09:00:00,,behind_scenes,False,0.771
2024-04-10 10:00:00,1.145,daily_life,True,0.79
